1362,brief,j,A2
1363,examination,n,A2
1364,substantial,j,A2
1365,button,n,A2
1366,block,n,A2
1367,voluntary,j,A2
1368,gap,n,A2
1369,keen,j,A2
1370,spread,v,A2
1371,administration,n,A2
1372,licence,n,A2
1373,volunteer,n,A2
1374,host,n,A2
1375,typical,j,A2
1376,sight,n,A2
1377,cash,n,A2
1378,input,n,A2
1379,hang,v,A2
1380,score,n,A2
1381,belong,v,A2
1382,spot,n,A2
1383,speaker,n,A2
1384,identity,n,A2
1385,boat,n,A2
1386,output,n,A2
1387,totally,r,A2
1388,gas,n,A2
1389,bill,n,A2
1390,slow,j,A2
1391,ourselves,p,A2
1392,equal,j,A2
1393,vast,j,A2
1394,faith,n,A2
1395,following,p,A2
1396,store,v,A2
1397,cycle,n,A2
1398,wind,n,A2
1399,seriously,r,A2
1400,will,n,A2
1401,outline,v,A2
1402,accident,n,A2
1403,Asian,j,A2
1404,estate,n,A2
1405,mental,j,A2
1406,pool,n,A2
1407,waste,n,A2
1408,massive,j,A2
1409,Welsh,j,A2
1410,mostly,r,A2
1411,guarantee,v,A2
1412,comparison,n,A2
1413,origin,n,A2
1414,proportion,n,A2
1415,while,n,A2
1416,absolutely,r,A2
1417,kid,n,A2
1418,sheet,n,A2
1419,depth,n,A2
1420,meaning,n,A2
1421,permit,v,A2
1422,flexible,j,A2
1423,profit,n,A2
1424,straight,r,A2
1425,division,n,A2
1426,quote,v,A2
1427,phase,n,A2
1428,chapter,n,A2
1429,burn,v,A2
1430,secondary,j,A2
1431,outside,j,A2
1432,over,r,A2
1433,album,n,A2
1434,election,n,A2
1435,menu,n,A2
1436,movie,n,A2
1437,domestic,j,A2
1438,foundation,n,A2
1439,Indian,j,A2
1440,dream,n,A2
1441,promise,v,A2
1442,wood,n,A2
1443,back,v,A2
1444,extension,n,A2
1445,comfortable,j,A2
1446,mountain,n,A2
1447,amazing,j,A2
1448,solve,v,A2
1449,farm,n,A2
1450,guy,n,A2
1451,branch,n,A2
1452,theatre,n,A2
1453,loads,n,A2
1454,relax,v,A2
1455,island,n,A2
1456,strike,v,A2
1457,clear,v,A2
1458,communicate,v,A2
1459,spring,n,A2
1460,rural,j,A2
1461,consultant,n,A2
1462,dangerous,j,A2
1463,flat,j,A2
1464,shoot,v,A2
1465,module,n,A2
1466,necessarily,r,A2
1467,front,j,A2
1468,guidelines,n,A2
1469,outstanding,j,A2
1470,channel,n,A2
1471,advanced,j,A2
1472,instrument,n,A2
1473,practise,v,A2
1474,automatically,r,A2
1475,bright,j,A2
1476,reputation,n,A2
1477,remind,v,A2
1478,temperature,n,A2
1479,second,r,A2
1480,purchase,n,A2
1481,left,n,A2
1482,shot,n,A2
1483,representation,n,A2
1484,exception,n,A2
1485,visual,j,A2
1486,expense,n,A2
1487,impressive,j,A2
1488,trend,n,A2
1489,pub,n,A2
1490,explanation,n,A2
1491,manufacturer,n,A2
1492,scientist,n,A2
1493,declare,v,A2
1494,repeat,v,A2
1495,ship,n,A2
1496,registration,n,A2
1497,strange,j,A2
1498,entrance,n,A2
1499,warn,v,A2
1500,disability,n,A2
1501,height,n,A2
1502,press,v,A2
1503,attractive,j,A2
1504,consult,v,A2
1505,threaten,v,A2
1506,somewhat,r,A2
1507,earn,v,A2
1508,shopping,n,A2
1509,Australian,j,A2
1510,willing,j,A2
1511,prize,n,A2
1512,Easter,n,A2
1513,permanent,j,A2
1514,anywhere,r,A2
1515,hill,n,A2
1516,east,j,A2
1517,back,j,A2
1518,beach,n,A2
1519,soft,j,A2
1520,leaf,n,A2
1521,ongoing,j,A2
1522,emergency,n,A2
1523,expectation,n,A2
1524,expose,v,A2
1525,last,v,A2
1526,hide,v,A2
1527,master,n,A2
1528,affair,n,A2
1529,unlike,i,A2
1530,unlikely,j,A2
1531,root,n,A2
1532,chain,n,A2
1533,victim,n,A2
1534,recover,v,A2
1535,county,n,A2
1536,premises,n,A2
1537,engineering,n,A2
1538,compete,v,A2
1539,marry,v,A2
1540,bridge,n,A2
1541,installation,n,A2
1542,dance,n,A2
1543,unusual,j,A2
1544,sex,n,A2
1545,hole,n,A2
1546,Islam,n,A2
1547,boundary,n,A2
1548,elect,v,A2
1549,frame,n,A2
1550,skin,n,A2
1551,afford,v,A2
1552,count,v,A2
1553,cut,n,A2
1554,recording,n,A2
1555,mistake,n,A2
1556,pack,n,A2
1557,preserve,v,A2
1558,secure,j,A2
1559,lady,n,A2
1560,index,n,A2
1561,adapt,v,A2
1562,absence,n,A2
1563,written,j,A2
1564,found,v,A2
1565,crowd,n,A2
1566,crucial,j,A2
1567,rapidly,r,A2
1568,suddenly,r,A2
1569,scope,n,A2
1570,surely,r,A2
1571,fall,n,A2
1572,solid,j,A2
1573,brain,n,A2
1574,experienced,j,A2
1575,hand,v,A2
1576,hall,n,A2
1577,careful,j,A2
1578,stop,n,A2
1579,west,n,A2
1580,round,r,A2
1581,brilliant,j,A2
1582,twenty,m,A2
1583,north,n,A2
1584,pay,n,A2
1585,mind,v,A2
1586,ring,n,A2
1587,wedding,n,A2
1588,kick,v,A2
1589,honest,j,A2
1590,blow,v,A2
1591,south,n,A2
1592,fault,n,A2
1593,alive,j,A2
1594,straight,j,A2
1595,twelve,m,A2
1596,bike,n,A2
1597,middle,j,A2
1598,cry,v,A2
1599,thick,j,A2
1600,ice,n,A2
1601,van,n,A2
1602,mine,p,A2
1603,sick,j,A2
1604,afraid,j,A2
1605,pocket,n,A2
1606,sweet,j,A2
1607,south,j,A2
1608,square,j,A2
1609,glad,j,A2
1610,desk,n,A2
1611,boot,n,A2
1612,exam,n,A2
1613,thirty,m,A2
1614,swimming,n,A2
1615,terrible,j,A2
1616,clock,n,A2
1617,shut,v,A2
1618,anybody,p,A2
1619,hurt,v,A2
1620,god,n,A2
1621,hat,n,A2
1622,bread,n,A2
1623,cream,n,A2
1624,knee,n,A2
1625,dish,n,A2
1626,shout,v,A2
1627,dress,n,A2
1628,snow,n,A2
1629,green,n,A2
1630,salt,n,A2
1631,nose,n,A2
1632,swim,v,A2
1633,west,j,A2
1634,somebody,p,A2
1635,sugar,n,A2
1636,cake,n,A2
1637,tired,j,A2
1638,sleep,n,A2
1639,toy,n,A2
1640,coat,n,A2
1641,wake,v,A2
1642,plastic,j,A2
1643,mad,j,A2
1644,pen,n,A2
1645,fat,j,A2
1646,nowhere,r,A2
1647,fifty,m,A2
1648,smoke,n,A2
1649,watch,n,A2
1650,dining,n,A2
1651,clever,j,A2
1652,chocolate,n,A2
1653,loud,j,A2
1654,fifteen,m,A2
1655,forty,m,A2
1656,round,i,A2
1657,grey,j,A2
1658,chicken,n,A2
1659,shirt,n,A2
1660,married,j,A2
1661,cheese,n,A2
1662,stupid,j,A2
1663,eleven,m,A2
1664,dirty,j,A2
1665,dad,n,A2
1666,awful,j,A2
1667,mum,j,A2
1668,moon,n,A2
1669,zero,m,A2
1670,shower,n,A2
1671,pink,j,A2
1672,fourteen,m,A2
1673,sixteen,m,A2
1674,thirteen,m,A2
1675,eighteen,m,A2
1676,upstairs,r,A2
1677,sir,n,A2
1678,granddad,n,A2
1679,grandma,n,A2
1680,used,j,A2
1681,worried,j,A2
1682,downstairs,r,A2
1683,pleased,j,A2
1684,east,n,A2
1685,asleep,j,A2
1686,carrot,n,A2
1687,fortnight,n,A2
1688,toast,n,A2
1689,hurry,v,A2
1690,banana,n,A2
1691,crisps,n,A2
1692,sausage,n,A2
1693,pencil,n,A2
1694,nought,m,A2
1695,awake,j,A2
1696,jeans,n,A2
1697,pizza,n,A2
1698,bun,n,A2
1699,pea,n,A2
1700,cheers,u,A2
1701,bacon,n,A2
1702,sock,n,A2
1703,ham,n,A2
1704,sixty,m,A2
1705,seventy,m,A2
1706,eighty,m,A2
1707,ninety,m,A2
1708,seventeen,m,A2
1709,nineteen,m,A2
1710,service,n,B1
1711,however,r,B1
1712,within,i,B1
1713,available,j,B1
1714,local,j,B1
1715,develop,v,B1
1716,issue,n,B1
1717,level,n,B1
1718,lead,v,B1
1719,require,v,B1
1720,development,n,B1
1721,form,n,B1
1722,result,n,B1
1723,involve,v,B1
1724,detail,n,B1
1725,further,j,B1
1726,receive,v,B1
1727,event,n,B1
1728,support,v,B1
1729,experience,n,B1
1730,create,v,B1
1731,base,v,B1
1732,project,n,B1
1733,range,n,B1
1734,term,n,B1
1735,consider,v,B1
1736,support,n,B1
1737,process,n,B1
1738,produce,v,B1
1739,research,n,B1
1740,community,n,B1
1741,activity,n,B1
1742,government,n,B1
1743,appear,v,B1
1744,remain,v,B1
1745,public,j,B1
1746,increase,v,B1
1747,staff,n,B1
1748,study,n,B1
1749,quality,n,B1
1750,several,j,B1
1751,report,n,B1
1752,particular,j,B1
1753,current,j,B1
1754,link,n,B1
1755,effect,n,B1
1756,major,j,B1
1757,role,n,B1
1758,period,n,B1
1759,section,n,B1
1760,material,n,B1
1761,practice,n,B1
1762,access,n,B1
1763,value,n,B1
1764,policy,n,B1
1765,condition,n,B1
1766,application,n,B1
1767,due,j,B1
1768,contact,n,B1
1769,product,n,B1
1770,data,n,B1
1771,skill,n,B1
1772,training,n,B1
1773,management,n,B1
1774,source,n,B1
1775,various,j,B1
1776,design,v,B1
1777,reduce,v,B1
1778,raise,v,B1
1779,state,n,B1
1780,achieve,v,B1
1781,social,j,B1
1782,return,v,B1
1783,approach,n,B1
1784,personal,j,B1
1785,resource,n,B1
1786,throughout,i,B1
1787,identify,v,B1
1788,benefit,n,B1
1789,performance,n,B1
1790,recent,j,B1
1791,contact,v,B1
1792,design,n,B1
1793,relate,v,B1
1794,knowledge,n,B1
1795,industry,n,B1
1796,final,j,B1
1797,environment,n,B1
1798,appropriate,j,B1
1799,encourage,v,B1
1800,article,n,B1
1801,report,v,B1
1802,series,n,B1
1803,standard,n,B1
1804,method,n,B1
1805,simply,r,B1
1806,form,v,B1
1807,purpose,n,B1
1808,individual,j,B1
1809,subject,n,B1
1810,click,n,B1
1811,evidence,n,B1
1812,discuss,v,B1
1813,specific,j,B1
1814,feature,n,B1
1815,facility,n,B1
1816,represent,v,B1
1817,future,n,B1
1818,exist,v,B1
1819,introduce,v,B1
1820,image,n,B1
1821,option,n,B1
1822,previous,j,B1
1823,version,n,B1
1824,century,n,B1
1825,international,j,B1
1826,basis,n,B1
1827,risk,n,B1
1828,review,n,B1
1829,scheme,n,B1
1830,aspect,n,B1
1831,return,n,B1
1832,nature,n,B1
1833,operate,v,B1
1834,third,m,B1
1835,individual,n,B1
1836,authority,n,B1
1837,aim,v,B1
1838,variety,n,B1
1839,attend,v,B1
1840,structure,n,B1
1841,whilst,c,B1
1842,via,i,B1
1843,document,n,B1
1844,concern,v,B1
1845,effective,j,B1
1846,reference,n,B1
1847,future,j,B1
1848,further,r,B1
1849,regard,v,B1
1850,fully,r,B1
1851,recognise,v,B1
1852,concern,n,B1
1853,professional,j,B1
1854,production,n,B1
1855,finally,r,B1
1856,refer,v,B1
1857,remove,v,B1
1858,responsibility,n,B1
1859,force,n,B1
1860,collection,n,B1
1861,sector,n,B1
1862,perform,v,B1
1863,financial,j,B1
1864,item,n,B1
1865,determine,v,B1
1866,clearly,r,B1
1867,avoid,v,B1
1868,responsible,j,B1
1869,occur,v,B1
1870,link,v,B1
1871,element,n,B1
1872,treatment,n,B1
1873,direct,j,B1
1874,gain,v,B1
1875,aim,n,B1
1876,result,v,B1
1877,political,j,B1
1878,understanding,n,B1
1879,recommend,v,B1
1880,function,n,B1
1881,career,n,B1
1882,region,n,B1
1883,view,v,B1
1884,introduction,n,B1
1885,prevent,v,B1
1886,annual,j,B1
1887,title,n,B1
1888,protect,v,B1
1889,factor,n,B1
1890,indicate,v,B1
1891,intend,v,B1
1892,traditional,j,B1
1893,select,v,B1
1894,safety,n,B1
1895,legal,j,B1
1896,extend,v,B1
1897,feature,v,B1
1898,welcome,v,B1
1899,practical,j,B1
1900,statement,n,B1
1901,loss,n,B1
1902,relation,n,B1
1903,conference,n,B1
1904,independent,j,B1
1905,search,n,B1
1906,rise,v,B1
1907,movement,n,B1
1908,culture,n,B1
1909,experience,v,B1
1910,public,n,B1
1911,contribution,n,B1
1912,procedure,n,B1
1913,positive,j,B1
1914,population,n,B1
1915,advantage,n,B1
1916,campaign,n,B1
1917,guide,n,B1
1918,target,n,B1
1919,director,n,B1
1920,increase,n,B1
1921,demand,n,B1
1922,visitor,n,B1
1923,supply,v,B1
1924,offer,n,B1
1925,base,n,B1
1926,release,v,B1
1927,context,n,B1
1928,announce,v,B1
1929,inform,v,B1
1930,specialist,n,B1
1931,state,v,B1
1932,confirm,v,B1
1933,lack,n,B1
1934,update,v,B1
1935,advise,v,B1
1936,active,j,B1
1937,competition,n,B1
1938,delivery,n,B1
1939,program,n,B1
1940,trade,n,B1
1941,arrangement,n,B1
1942,patient,n,B1
1943,worker,n,B1
1944,behaviour,n,B1
1945,majority,n,B1
1946,cause,n,B1
1947,adult,n,B1
1948,topic,n,B1
1949,primary,j,B1
1950,concept,n,B1
1951,agreement,n,B1
1952,previously,r,B1
1953,scene,n,B1
1954,medical,j,B1
1955,opinion,n,B1
1956,consist,v,B1
1957,employ,v,B1
1958,implement,v,B1
1959,presentation,n,B1
1960,fee,n,B1
1961,payment,n,B1
1962,force,v,B1
1963,claim,n,B1
1964,investment,n,B1
1965,planning,n,B1
1966,share,n,B1
1967,act,n,B1
1968,duty,n,B1
1969,connect,v,B1
1970,strength,n,B1
1971,limit,v,B1
1972,disease,n,B1
1973,conduct,v,B1
1974,scale,n,B1
1975,vehicle,n,B1
1976,etc,f,B1
1977,volume,n,B1
1978,possibility,n,B1
1979,institution,n,B1
1980,object,n,B1
1981,academic,j,B1
1982,instance,n,B1
1983,engage,v,B1
1984,code,n,B1
1985,extensive,j,B1
1986,date,v,B1
1987,attack,n,B1
1988,register,v,B1
1989,order,v,B1
1990,consultation,n,B1
1991,transport,n,B1
1992,enhance,v,B1
1993,occasion,n,B1
1994,confidence,n,B1
1995,travel,n,B1
1996,emerge,v,B1
1997,priority,n,B1
1998,tour,n,B1
1999,influence,n,B1
2000,accommodation,n,B1
2001,cultural,j,B1
2002,extent,n,B1
2003,trial,n,B1
2004,broad,j,B1
2005,database,n,B1
2006,presence,n,B1
2007,regional,j,B1
2008,charity,n,B1
2009,amongst,i,B1
2010,component,n,B1
2011,monitor,v,B1
2012,economy,n,B1
2013,membership,n,B1
2014,regularly,r,B1
2015,related,j,B1
2016,daily,j,B1
2017,manner,n,B1
2018,comment,v,B1
2019,participate,v,B1
2020,measure,v,B1
2021,limit,n,B1
2022,unable,j,B1
2023,increasingly,r,B1
2024,search,v,B1
2025,awareness,n,B1
2026,approach,v,B1
2027,considerable,j,B1
2028,species,n,B1
2029,vital,j,B1
2030,fear,n,B1
2031,housing,n,B1
2032,legislation,n,B1
2033,sample,n,B1
2034,provider,n,B1
2035,crime,n,B1
2036,framework,n,B1
2037,average,j,B1
2038,pupil,n,B1
2039,formal,j,B1
2040,nation,n,B1
2041,editor,n,B1
2042,suggestion,n,B1
2043,senior,j,B1
2044,corporate,j,B1
2045,transfer,v,B1
2046,vision,n,B1
2047,creation,n,B1
2048,conclude,v,B1
2049,venue,n,B1
2050,guest,n,B1
2051,implementation,n,B1
2052,edition,n,B1
2053,summary,n,B1
2054,grant,v,B1
2055,attach,v,B1
2056,print,v,B1
2057,tradition,n,B1
2058,consumer,n,B1
2059,perspective,n,B1
2060,rise,n,B1
2061,expertise,n,B1
2062,widely,r,B1
2063,alongside,i,B1
2064,achievement,n,B1
2065,elsewhere,r,B1
2066,decade,n,B1
2067,acquire,v,B1
2068,assistance,n,B1
2069,creative,j,B1
2070,winner,n,B1
2071,learning,n,B1
2072,accessible,j,B1
2073,qualify,v,B1
2074,tackle,v,B1
2075,candidate,n,B1
2076,comprise,v,B1
2077,foreign,j,B1
2078,scientific,j,B1
2079,accompany,v,B1
2080,maintenance,n,B1
2081,battle,n,B1
2082,grant,n,B1
2083,largely,r,B1
2084,rare,j,B1
2085,total,n,B1
2086,mobile,j,B1
2087,prior,j,B1
2088,danger,n,B1
2089,present,n,B1
2090,marketing,n,B1
2091,mechanism,n,B1
2092,appeal,n,B1
2093,finding,n,B1
2094,industrial,j,B1
2095,familiar,j,B1
2096,helpful,j,B1
2097,contemporary,j,B1
2098,participant,n,B1
2099,copyright,n,B1
2100,celebrate,v,B1
2101,criterion,n,B1
2102,panel,n,B1
2103,organisational,j,B1
2104,researcher,n,B1
2105,successfully,r,B1
2106,involvement,n,B1
2107,freedom,n,B1
2108,construct,v,B1
2109,flight,n,B1
2110,emphasis,n,B1
2111,initially,r,B1
2112,religious,j,B1
2113,enquiry,n,B1
2114,qualification,n,B1
2115,distribute,v,B1
2116,forum,n,B1
2117,oppose,v,B1
2118,conflict,n,B1
2119,atmosphere,n,B1
2120,convert,v,B1
2121,print,n,B1
2122,download,v,B1
2123,literature,n,B1
2124,multiple,j,B1
2125,military,j,B1
2126,evaluation,n,B1
2127,efficient,j,B1
2128,agenda,n,B1
2129,supplier,n,B1
2130,download,n,B1
2131,satisfy,v,B1
2132,innovative,j,B1
2133,clinical,j,B1
2134,expression,n,B1
2135,flow,n,B1
2136,strategic,j,B1
2137,platform,n,B1
2138,fourth,m,B1
2139,specify,v,B1
2140,recognition,n,B1
2141,complaint,n,B1
2142,youth,n,B1
2143,incident,n,B1
2144,reaction,n,B1
2145,core,j,B1
2146,maximum,j,B1
2147,intention,n,B1
2148,capture,v,B1
2149,situate,v,B1
2150,birth,n,B1
2151,acknowledge,v,B1
2152,succeed,v,B1
2153,resolve,v,B1
2154,significantly,r,B1
2155,defence,n,B1
2156,civil,j,B1
2157,strongly,r,B1
2158,accurate,j,B1
2159,specialise,v,B1
2160,mode,n,B1
2161,facilitate,v,B1
2162,landscape,n,B1
2163,capable,j,B1
2164,exclude,v,B1
2165,estimate,v,B1
2166,existence,n,B1
2167,inspire,v,B1
2168,subsequent,j,B1
2169,pursue,v,B1
2170,desire,n,B1
2171,evaluate,v,B1
2172,politics,n,B1
2173,experiment,n,B1
2174,climate,n,B1
2175,restore,v,B1
2176,graduate,n,B1
2177,historic,j,B1
2178,proud,j,B1
2179,insight,n,B1
2180,participation,n,B1
2181,negative,j,B1
2182,promotion,n,B1
2183,invest,v,B1
2184,competitive,j,B1
2185,deny,v,B1
2186,fundamental,j,B1
2187,diverse,j,B1
2188,minimum,j,B1
2189,classic,j,B1
2190,collaboration,n,B1
2191,archive,n,B1
2192,mission,n,B1
2193,judgement,n,B1
2194,resolution,n,B1
2195,primarily,r,B1
2196,interaction,n,B1
2197,contrast,n,B1
2198,impose,v,B1
2199,journal,n,B1
2200,pilot,n,B1
2201,server,n,B1
2202,hence,r,B1
2203,establishment,n,B1
2204,interpretation,n,B1
2205,arrival,n,B1
2206,Christianity,n,B1
2207,chief,j,B1
2208,Atlantic,n,B1
2209,integrate,v,B1
2210,availability,n,B1
2211,discipline,n,B1
2212,finance,n,B1
2213,derive,v,B1
2214,leadership,n,B1
2215,Egypt,n,B1
2216,Islamic,j,B1
2217,entertainment,n,B1
2218,operator,n,B1
2219,Soviet,j,B1
2220,sustainable,j,B1
2221,justice,n,B1
2222,launch,n,B1
2223,heat,n,B1
2224,seminar,n,B1
2225,observation,n,B1
2226,loan,n,B1
2227,metal,n,B1
2228,ordinary,j,B1
2229,disabled,j,B1
2230,noise,n,B1
2231,coast,n,B1
2232,mix,n,B1
2233,surprise,n,B1
2234,minister,n,B1
2235,wave,n,B1
2236,storage,n,B1
2237,attack,v,B1
2238,talent,n,B1
2239,definitely,r,B1
2240,severe,j,B1
2241,wild,j,B1
2242,beauty,n,B1
2243,superb,j,B1
2244,dedicate,v,B1
2245,transform,v,B1
2246,sequence,n,B1
2247,command,n,B1
2248,certificate,n,B1
2249,parking,n,B1
2250,remote,j,B1
2251,fuel,n,B1
2252,railway,n,B1
2253,step,v,B1
2254,bind,v,B1
2255,Muslim,j,B1
2256,religion,n,B1
2257,Iran,n,B1
2258,judge,v,B1
2259,female,j,B1
2260,soul,n,B1
2261,climb,v,B1
2262,cross,n,B1
2263,coach,n,B1
2264,pleasure,n,B1
2265,switch,v,B1
2266,Turkey,n,B1
2267,confident,j,B1
2268,prospect,n,B1
2269,proceed,v,B1
2270,favour,n,B1
2271,guess,v,B1
2272,fashion,n,B1
2273,variation,n,B1
2274,medicine,n,B1
2275,deserve,v,B1
2276,crisis,n,B1
2277,illness,n,B1
2278,Indian,n,B1
2279,whereas,c,B1
2280,vote,v,B1
2281,reply,n,B1
2282,roof,n,B1
2283,cope,v,B1
2284,museum,n,B1
2285,army,n,B1
2286,hardly,r,B1
2287,sum,n,B1
2288,labour,n,B1
2289,calculate,v,B1
2290,victory,n,B1
2291,cancer,n,B1
2292,citizen,n,B1
2293,general,n,B1
2294,mix,v,B1
2295,thinking,n,B1
2296,predict,v,B1
2297,question,v,B1
2298,painting,n,B1
2299,reply,v,B1
2300,relief,n,B1
2301,designer,n,B1
2302,constantly,r,B1
2303,escape,v,B1
2304,replacement,n,B1
2305,nevertheless,r,B1
2306,revise,v,B1
2307,weapon,n,B1
2308,district,n,B1
2309,tough,j,B1
2310,studio,n,B1
2311,alter,v,B1
2312,slowly,r,B1
2313,taste,n,B1
2314,border,n,B1
2315,vote,n,B1
2316,packed,j,B1
2317,passenger,n,B1
2318,advertising,n,B1
2319,struggle,v,B1
2320,hopefully,r,B1
2321,mount,v,B1
2322,yet,c,B1
2323,opposition,n,B1
2324,supporter,n,B1
2325,farmer,n,B1
2326,producer,n,B1
2327,retire,v,B1
2328,enemy,n,B1
2329,locally,r,B1
2330,defend,v,B1
2331,metre,n,B1
2332,statistics,n,B1
2333,roll,v,B1
2334,upper,j,B1
2335,yard,n,B1
2336,violence,n,B1
2337,nurse,n,B1
2338,overcome,v,B1
2339,savings,n,B1
2340,rating,n,B1
2341,impression,n,B1
2342,hearing,n,B1
2343,German,n,B1
2344,warning,n,B1
2345,column,n,B1
2346,reserve,v,B1
2347,witness,n,B1
2348,progress,v,B1
2349,abroad,r,B1
2350,perfectly,r,B1
2351,directory,n,B1
2352,label,n,B1
2353,disappear,v,B1
2354,exercise,v,B1
2355,passage,n,B1
2356,Israeli,j,B1
2357,festival,n,B1
2358,debt,n,B1
2359,newsletter,n,B1
2360,meanwhile,r,B1
2361,acceptable,j,B1
2362,sort,v,B1
2363,monthly,j,B1
2364,convince,v,B1
2365,Olympic,j,B1
2366,lift,v,B1
2367,close,r,B1
2368,Holland,n,B1
2369,therapy,n,B1
2370,naturally,r,B1
2371,narrow,j,B1
2372,quantity,n,B1
2373,restriction,n,B1
2374,crew,n,B1
2375,cool,j,B1
2376,score,v,B1
2377,sensitive,j,B1
2378,processing,n,B1
2379,pace,n,B1
2380,reliable,j,B1
2381,dress,v,B1
2382,occasionally,r,B1
2383,Scot,n,B1
2384,click,v,B1
2385,mail,n,B1
2386,reception,n,B1
2387,Sweden,n,B1
2388,repair,n,B1
2389,weak,j,B1
2390,northern,j,B1
2391,shape,v,B1
2392,stand,n,B1
2393,trust,v,B1
2394,signal,n,B1
2395,Netherlands,n,B1
2396,poverty,n,B1
2397,translate,v,B1
2398,temporary,j,B1
2399,wheel,n,B1
2400,fine,n,B1
2401,male,j,B1
2402,justify,v,B1
2403,camp,n,B1
2404,philosophy,n,B1
2405,circle,n,B1
2406,judge,n,B1
2407,touch,v,B1
2408,virtually,r,B1
2409,Hong Kong,n,B1
2410,proceedings,n,B1
2411,Brazil,n,B1
2412,fight,n,B1
2413,conventional,j,B1
2414,Mexico,n,B1
2415,drop,n,B1
2416,marriage,n,B1
2417,draft,n,B1
2418,insist,v,B1
2419,personally,r,B1
2420,recall,v,B1
2421,row,n,B1
2422,leisure,n,B1
2423,interpret,v,B1
2424,separate,v,B1
2425,in,r,B1
2426,string,n,B1
2427,till,i,B1
2428,jump,v,B1
2429,booking,n,B1
2430,comfort,n,B1
2431,rarely,r,B1
2432,struggle,n,B1
2433,quote,n,B1
2434,left,j,B1
2435,track,v,B1
2436,herself,p,B1
2437,actor,n,B1
2438,ride,v,B1
2439,Dutch,j,B1
2440,airport,n,B1
2441,being,n,B1
2442,partly,r,B1
2443,damage,v,B1
2444,afterwards,r,B1
2445,heavily,r,B1
2446,sky,n,B1
2447,chairman,n,B1
2448,curriculum,n,B1
2449,emotional,j,B1
2450,billion,m,B1
2451,countryside,n,B1
2452,withdraw,v,B1
2453,genuine,j,B1
2454,perception,n,B1
2455,minority,n,B1
2456,leaflet,n,B1
2457,allocate,v,B1
2458,layer,n,B1
2459,pure,j,B1
2460,query,n,B1
2461,abandon,v,B1
2462,dramatic,j,B1
2463,pension,n,B1
2464,proof,n,B1
2465,aside,r,B1
2466,tiny,j,B1
2467,enormous,j,B1
2468,complain,v,B1
2469,script,n,B1
2470,empty,j,B1
2471,odd,j,B1
2472,negotiate,v,B1
2473,factory,n,B1
2474,ride,n,B1
2475,zone,n,B1
2476,assure,v,B1
2477,reserve,n,B1
2478,trace,v,B1
2479,rail,n,B1
2480,symptom,n,B1
2481,plot,n,B1
2482,gate,n,B1
2483,exclusive,j,B1
2484,remarkable,j,B1
2485,sharp,j,B1
2486,welfare,n,B1
2487,retail,j,B1
2488,valid,j,B1
2489,schedule,n,B1
2490,sentence,n,B1
2491,architecture,n,B1
2492,matter,v,B1
2493,moral,j,B1
2494,profession,n,B1
2495,recruit,v,B1
2496,criticism,n,B1
2497,soil,n,B1
2498,continuous,j,B1
2499,Afghanistan,n,B2
2500,everyday,j,B1
2501,soldier,n,B1
2502,Caribbean,n,B1
2503,false,j,B1
2504,phrase,n,B1
2505,surgery,n,B1
2506,steal,v,B1
2507,reflection,n,B1
2508,laboratory,n,B1
2509,criminal,j,B1
2510,dependent,j,B1
2511,inspection,n,B1
2512,king,n,B1
2513,prison,n,B1
2514,folk,n,B1
2515,grade,n,B1
2516,imply,v,B1
2517,forest,n,B1
2518,unknown,j,B1
2519,shift,n,B1
2520,block,v,B1
2521,measurement,n,B1
2522,executive,n,B1
2523,rest,v,B1
2524,adventure,n,B1
2525,enough,p,B1
2526,paint,v,B1
2527,concert,n,B1
2528,wing,n,B1
2529,copy,v,B1
2530,tale,n,B1
2531,spiritual,j,B1
2532,steel,n,B1
2533,absolute,j,B1
2534,tape,n,B1
2535,Pacific,n,B1
2536,fascinating,j,B1
2537,neighbour,n,B1
2538,motion,n,B1
2539,mixture,n,B1
2540,fellow,j,B1
2541,promise,n,B1
2542,celebration,n,B1
2543,informal,j,B1
2544,worth,n,B1
2545,classroom,n,B1
2546,percentage,n,B1
2547,compile,v,B1
2548,Pakistan,n,B1
2549,maker,n,B1
2550,educate,v,B1
2551,hit,n,B1
2552,settlement,n,B1
2553,gradually,r,B1
2554,motor,n,B1
2555,extreme,j,B1
2556,research,v,B1
2557,catalogue,n,B1
2558,Greece,n,B1
2559,vulnerable,j,B1
2560,publisher,n,B1
2561,president,n,B1
2562,drama,n,B1
2563,attendance,n,B1
2564,emphasise,v,B1
2565,penalty,n,B1
2566,tourist,n,B1
2567,trading,n,B1
2568,symbol,n,B1
2569,model,v,B1
2570,custom,n,B1
2571,Allah,n,B1
2572,bone,n,B1
2573,indication,n,B1
2574,enthusiasm,n,B1
2575,gold,n,B1
2576,wherever,c,B1
2577,ultimate,j,B1
2578,abuse,n,B1
2579,mixed,j,B1
2580,possess,v,B1
2581,Canadian,j,B1
2582,inch,n,B1
2583,Belgium,n,B1
2584,south,r,B1
2585,luck,n,B1
2586,frequency,n,B1
2587,lock,v,B1
2588,drawing,n,B1
2589,persuade,v,B1
2590,intellectual,j,B1
2591,stretch,v,B1
2592,gun,n,B1
2593,lecture,n,B1
2594,offence,n,B1
2595,diet,n,B1
2596,adjust,v,B1
2597,concentration,n,B1
2598,discount,n,B1
